0,tcp,ftp_data,SF,491,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,0.15,0.16,0.18,2,2.1,0.00,0.00.1,0.00.2,0.00.3,1.00,0.00.4,0.00.5,150,25,0.17,0.03,0.17.1,0.00.6,0.00.7,0.00.8,0.05,0.00.9,normal,20
0.0014468279412570549,0.5,0.33372374190078463,0.9049230689310052,0.0,0.0010158666235489337,0.0,0.000639293125719524,0.0,0.0,0.0,1.0,0.000521321924392376,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.03268106844496076,1.0,0.0,0.0,0.0,0.49,0.34,0.0,1.0,0.0512167086925351,0.0,0.01,0.08,0.0,0.0,0.0,0.0,1.0,0.4238198453029889,0.9474546246310667
0.0,0.5,0.9460245638683286,0.8981277625197689,0.0,0.0,0.0,0.0025946846302589547,0.0,0.0,0.0,0.0,0.00032941002634220335,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.02661214432383175,0.0,0.01,0.0,0.0,0.09,0.0,0.28,1.0,0.9728252486017166,0.98,0.27,0.0,0.04,0.0,0.0,0.0,0.0,0.5254325781554334,0.9964167404692269
0.0,0.5,0.3457241016588126,0.8941459752787544,0.0,0.0036819432203438244,0.0,0.0039182853827004266,0.0,0.0003827770656401129,0.0,0.0,0.0009496670813341021,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.8055635104233876,0.0364313512884505,0.99,0.09,0.18,0.04,0.01,0.0,1.0,0.01,0.47752586352334064,0.8573282390536762
0.0,0.5,0.7197319435788746,0.894924726282044,0.0,0.0034435215274940117,0.0,0.00375014268353979,0.0,0.0005928291506874813,0.0,1.0,0.001515719850350395,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,1.0,0.29212798021503783,0.0034604424622045465,0.0,0.0,0.0,0.0,1.0,0.0,0.2,1.0,0.9706046541859361,0.04,0.03,0.17,0.0,0.0,0.0,0.0,0.0,0.4331280743460381,0.8985119904528367
0.0,0.5,0.338634059933104,0.8989098213641185,0.0006338830550059868,0.002735268631400104,0.0,0.0032859325950141995,0.0,0.0,0.0,1.0,0.002745825517865205,0.0,0.0,0.001396821340349968,0.0010924324101086725,0.0,0.002,0.0,0.0,0.0,0.006037511252634964,0.5012376631634047,0.0,0.0,0.0,0.0,0.99,0.0,0.0,1.0,0.060614224746651214,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.5265026360383976,0.9967366753477682
0.0,0.5,0.25312417304517754,0.4957932287062941,0.0,0.0,0.0,0.0032994277106092587,0.0,0.0009484120913287845,0.0,0.0,0.0007117243011762534,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.8328568702508738,0.005319856288295678,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.12,0.06,0.01,0.0,0.01,0.0,0.0,1.0,0.5220855657226341,0.9996649643581152
7.570500516847289e-05,0.5,0.26815104832440395,0.8996525388999542,0.0,0.014265542070916182,0.0,0.0,0.0,0.000753218533435915,0.0,0.0,3.0455656874054142e-05,0.0,0.0,0.00015881067769631858,0.0,0.0,0.002,0.0,0.0,0.0,0.006388201521469863,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08,0.05,0.67,0.0,0.0,0.0,0.0,0.0,0.5238398914545199,0.9946823417277076
0.0004045216518556374,0.5,0.3421976141639248,0.4954167009893244,0.0,0.0,0.0,0.0012245537559284617,0.0,0.0,0.0,1.0,0.0018137619974462527,0.0,0.0,0.0003606407885930204,0.0,0.0,0.001,0.0,0.0,0.0,0.015317922139675323,0.03894437823395985,0.01,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.038501974841732546,0.0,1.0,0.22,0.0,0.0,0.0,0.0,0.0,0.5229505301004123,0.5611119649527283
0.0,0.5,0.34622727973733497,0.8965486414588089,0.0018369169466512208,0.0,0.0,0.0016282832887227555,0.0,0.00019769798713159623,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.5719866578096101,0.00897526035558164,0.0,1.0,1.0,0.0,0.99,0.05,0.0,0.14767351732010245,0.9730030650937352,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.5222061438716243,1.0
0.0,0.5,0.3428119278940342,0.8966079933796401,0.0,0.0037377897863680124,0.0,0.0008996679203125954,0.0,0.0014723123936685697,0.0,1.0,0.0018234839840259736,0.0,0.0,0.0006011086207345478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1897799422247765,0.98,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.4286258728641583,0.8572988192564589
0.10378329362846145,0.5,0.7133243966330819,0.8927737840240306,0.0,0.003179866302424477,0.0,0.00172572860793699,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004969847581287165,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.19,1.0,0.0,1.0,0.08,0.13,0.0,0.0,0.0,0.0,0.0,0.43036966292102996,0.9512227445280093
0.0005281884147653786,0.5,0.3128245821299065,0.9013709506783725,0.0003619420693685815,0.0018727043899770218,0.0,0.0,0.0,2.371000299460694e-05,0.0,1.0,0.0036209621243125556,0.0,0.0,0.0031104336251996127,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0258856272645403,0.01,0.0,0.0,0.0,0.06,0.0,0.0,0.5729647259042245,0.029633832394772516,0.99,0.08,0.01,0.02,0.01,0.97,0.0,1.0,0.5196413324205713,0.8499394677451656
0.001484588118966228,0.5,0.693424743559093,0.9003391772254248,0.0,8.328078933287604e-05,0.0,0.0009072445792891358,0.0,0.0,0.0,1.0,0.0010349524237562014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5417542456870229,0.00657835998921965,0.01,0.0,0.0,0.0,1.0,0.08,0.0,1.0,0.0,0.73,0.04,0.01,0.03,0.01,0.0,0.0,0.0,0.5251226902702727,0.997263505748527
0.0,0.5,0.2835714493455988,0.9054525948061733,0.0,0.0,0.0,0.0010483446414225306,0.0,0.002489267060482964,0.0,1.0,0.0035202983360435596,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.36217006967305804,0.0,0.01,0.0,0.0,1.0,0.07,0.0,1.0,0.04162476628405935,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5203542668052092,0.9943232354604115
0.0,0.5,0.3179181333660012,0.9022135191009675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0021648042822816935,0.0,0.0,0.0,0.0007187720729067773,0.0,0.001,0.0,0.0,0.0,0.024800581276807617,0.0,0.01,0.0,0.01,0.0,0.99,0.0,0.0,1.0,0.06395535797461911,0.0,0.05,0.01,0.0,0.97,0.0,0.0,0.0,0.5216391776470303,0.9993822538478003
0.0,0.5,0.6883450523615193,0.9043774198524203,0.0003051464753540154,0.0029347574119254916,0.0,0.0005728389851514359,0.0,0.0,0.0,0.0,0.0014913369419897705,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.038297009691313985,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.05895268388437376,0.0,0.08,0.01,0.0,0.0,0.99,0.01,0.0,0.5248488055908891,0.8570402107633641
0.0,0.5,0.16889192889883886,0.9089638900044547,0.0,0.003013148034960622,0.0,0.0027448688699303,0.0,0.002003701207201981,0.0,1.0,0.002839992135972147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006758495155878694,0.01,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.9858413974725005,0.35,0.0,0.96,0.0,0.0,0.0,0.0,0.01,0.42857676237886055,0.4181582624148359
0.0,0.5,0.7192094380780033,0.8951591711693495,0.00012055548633553825,0.004101385997447297,0.0,0.0002475121237893876,0.0,0.46046350723176066,0.0,0.0,0.0004981909730639994,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.009255119017627676,0.006320261476423131,1.0,0.0,0.0,0.0,0.99,0.06,0.0,1.0,0.013027575559402406,0.18,0.06,1.0,0.03,0.01,0.0,0.0,0.0,0.9803952562891455,0.8582405303972045
0.0019702591832338134,0.5,0.20842199752027185,0.8946532940968802,0.0,0.0,0.0,0.0013345679005517153,0.0,0.0027686484888037426,0.0,0.0,0.0027727487775306026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028840086786592188,0.0177303154089075,0.0,0.0,0.0,0.98,1.0,0.0,0.0,0.0,0.08388700896244322,0.98,0.57,0.59,0.0,0.0,0.0,0.0,0.0,0.5248841254133679,0.8495616998400668
0.0015435231718072635,0.5,0.8046254570134646,0.4908878575131103,0.0012279653339437025,0.0038356647784318315,0.0,0.003833591016194097,0.0,0.0,0.0,0.0,0.0024508457880962416,0.0,0.0,0.0020549847657169527,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.043753056881226327,0.0,0.98,0.0,0.0,1.0,0.06,0.0,0.9955017412481096,0.21696356879633016,0.84,0.02,0.52,0.0,0.0,0.97,0.0,0.01,0.5243000594549134,0.9004581040286297
0.0008154526930340318,0.0,0.34284238467270617,0.49810499414079995,0.001434036271200724,0.0014767446405128544,0.0,0.003274397593846617,0.0,0.0,0.0,1.0,0.003308987438282003,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.011077264099772444,0.015588010187508381,0.01,0.0,0.0,0.0,0.99,0.06,0.09,0.11532980235952922,0.017839210952389065,0.0,0.0,0.05,0.0,0.97,0.0,0.0,0.01,0.6611800475611875,1.0
0.0,0.5,0.7061095315189047,0.9042410244524157,0.0,0.0028616155022273253,0.0,0.0,0.0,0.0,0.0,1.0,0.0023538163129121366,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0871432843107817,0.06500635898889794,0.98,0.07,1.0,0.0,0.01,0.0,0.01,0.0,0.5226773310112537,0.8570379845707065
0.0012610142219014518,0.5,0.34629877452294994,0.8907643613631296,0.0,0.0012401841878071067,0.0,0.0032597016359266137,0.0,0.0,0.0,0.0,0.00036909144786202974,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.029817492795939857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9681737334920991,0.0,0.01,0.0,0.0,0.0,0.99,0.99,0.0,0.43461468608870923,0.9971599996428093
0.0,0.5,0.3458462621688739,0.9029654705046875,0.002045123337749018,0.002177297402775141,0.0,0.0008663863343460372,0.0,0.0,0.0,1.0,0.003674784513020651,0.0,0.0,5.695419622032625e-06,0.0,0.0,0.003,0.0,0.0,0.0,0.005483200852504977,0.38583769014734765,0.01,0.0,0.0,0.0,0.03,0.07,0.2,0.03773532609413163,0.4271748145209769,0.04,0.03,0.0,0.0,0.0,0.98,0.98,1.0,0.5215011567993035,0.6248180260121419
0.10374030493573183,0.5,0.1922909664858785,0.8994157686108184,0.0,0.0,0.0,0.0035482285739843124,0.0,0.001090001481835321,0.0,0.0,0.0007558494371928954,0.0,0.0,0.001351378674957065,0.0028033950636990853,0.0,0.001,0.0,0.0,0.0,0.009844564803747626,0.008753859716226355,0.0,0.98,0.0,1.0,0.99,0.0,0.0,0.9995031584227689,0.2912988047516144,0.56,0.64,0.0,0.02,0.0,0.97,0.01,0.01,0.4309692794082175,0.790030284265007
0.0008363057134859452,0.5,0.16565524184588742,0.901286571687734,0.0018237580306534155,0.0021012641982092197,0.0,0.0,0.0,0.0,0.0,1.0,0.00041565905534511713,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.002753287769978043,0.0,0.0,0.0,0.0,0.0,0.16,0.05,0.09,0.10282355550015945,1.0,0.26,0.07,0.02,0.0,0.98,0.0,0.0,0.0,0.5266104769956109,0.9987985304372365
0.0,0.5,0.2097852460007112,0.9062567410548498,0.0,0.0095557103453138,0.0,0.002498869608995962,0.0,0.0,0.0,1.0,0.0028194017169282143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.48682382022442505,0.01,0.03,0.07,0.0,0.01,0.0,0.0,1.0,0.5261404213302541,0.8504754961440879
0.0,0.5,0.3445155726951817,0.3691590474133538,0.0,0.0014500085550834914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.00661566462114615,0.0,0.0,0.0,0.0,0.0,0.03,0.13,0.0,0.8766641241942132,0.1837911191386219,0.0,0.01,0.19,0.0,0.01,0.0,0.0,0.0,0.4289237482608747,0.9942211386724146
0.0,0.5,0.3094986728487697,0.8965130694717047,0.0,0.0031015960522388264,0.0,0.0,0.0,0.0,0.0,1.0,0.0032592100658571576,1.0,0.0,0.0,0.0028398483127801914,0.0,0.001,0.0,0.0,0.0,0.6176682031504148,0.019262023096289084,0.01,0.01,0.0,0.0,1.0,0.0,0.93,1.0,0.0,0.0,0.0,0.19,0.02,0.01,0.98,0.0,1.0,0.5267535803952125,0.7164969088663999
0.0012902576296181308,0.5,0.16158867885508404,0.8962535142098672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002243938005058807,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.05119523233727651,0.00585333462634578,0.0,0.01,0.0,0.0,1.0,0.06,0.0,1.0,0.9779017160020193,0.0,0.0,0.04,0.0,0.01,0.0,0.01,0.01,0.5217893566229566,0.5828457057088786
0.0,0.5,0.19774228742458574,0.09111219394840095,0.0008542337945546148,0.0038674172651376,0.0,6.198426427742395e-06,0.0,0.00135385748683563,0.0,1.0,0.003191606195912471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023680274448947395,0.0,0.0,1.0,0.0,0.0,0.99,0.0,0.0,0.5407894275044474,0.47274393590226244,0.0,0.11,0.03,0.29,0.01,0.0,0.0,0.0,0.5232053710407195,0.9987851669369099
0.0,0.5,0.7262227432784727,0.8948435481754596,0.0,0.0028650964505976435,0.0,0.0,0.0,0.020413518133442023,0.0,1.0,0.0017291555700938261,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.44,0.0982673175134249,1.0,1.0,0.0,0.04,0.54,1.0,0.01,0.0,1.0,0.5277748339646339,0.9968739539349339
0.0,0.5,0.33669637265646524,0.9036986546930225,0.0,0.0036007794017341613,0.0,2.9115112976708048e-05,0.0,0.0003667094874853043,0.0,0.0,0.002598904049798429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45114000605563315,0.046281640446810095,0.0,0.0,0.0,0.0,1.0,0.12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1.0,0.7832583465241573,1.0
0.0,0.5,1.0,0.49643068827232084,0.0,0.0028026744923967586,0.0,0.002257545357090213,0.0,0.0,0.0,1.0,0.002289997331137991,0.0,0.0,0.0006134035046137888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.99,0.0,0.0,0.47075623359510577,0.9767279421153404,0.99,0.03,0.01,0.0,0.99,0.0,0.0,1.0,0.523155061475938,0.9973851856460136
0.0,0.5,0.7243533298809154,0.8972802505095793,0.0006928370987700522,0.002369893563156473,0.0,0.0002661065145002669,0.0,0.0008956023324522705,0.0,0.0,0.002821287766398469,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.01601245530542243,0.01,0.0,0.0,0.98,0.02,0.07,0.0,0.9533498322359562,0.23893517729228853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.5251116412075529,0.8524461841435068
0.0,0.5,0.712786098059797,0.8995003559502261,0.0,0.0025714992920357017,0.0,0.0,0.0,0.0,0.0,1.0,0.0029242241767133783,0.0,0.0,0.0002619477838467869,0.0,0.0,0.001,0.0,0.0,0.0,0.8779552712754342,0.005252362125583064,0.01,0.01,0.0,0.0,1.0,0.07,0.21,1.0,0.21780829155922024,0.08,0.0,0.02,0.22,0.01,0.0,0.0,0.01,0.5280806824102481,0.7223170219329216
0.0,0.5,0.7056371690805503,0.9041383697268779,0.00034121979899147056,0.0012206442422823044,0.0,0.0012168996452082243,0.0,0.0011217326523539693,0.0,1.0,0.0013737178923335274,0.0,0.0,1.7987150966465602e-05,0.0,1.0,0.002,0.0,0.0,0.0,0.0,0.0011664058987262934,0.0,0.99,0.0,0.0,0.1,0.08,0.0,1.0,0.026540096706877264,0.99,0.82,0.14,0.21,0.99,0.0,0.0,1.0,0.4316197635403923,0.9992839753544183
0.0,0.5,0.3489559437980871,0.9031963891151615,0.00013311602340325236,0.003928507186848229,0.0,0.0024243983281813813,0.0,0.007021445151780688,0.0,1.0,0.0019130789350092316,0.0,0.0,0.00042203294531998833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08,0.03,1.0,0.0,0.01,0.0,0.62,0.0,0.0,0.0,0.01,1.0,0.42818145151892784,0.9974855162171473
0.0,0.5,0.34413385277380076,0.9027307407465273,0.0,0.0,0.0,0.0008635806483335968,0.0,0.0,0.0,0.0,0.0005721882514931287,0.0,0.0,8.684648729896239e-05,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,1.0,1.0,0.0,0.03,0.03,0.02,0.0,0.0,0.2,0.01,0.5235995271275214,0.9499084735147013
0.0,0.5,0.720912526351111,0.4943534226459565,0.0007593677867567767,0.004111369851671248,0.0,0.0018187382154256572,0.0,0.0,0.0,0.0,0.0019100236362160341,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.009283025394098773,0.0,0.0,0.0,0.01,0.0,0.11,0.0,0.0,1.0,0.011409967938282925,0.98,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.4253897465628568,1.0
0.0,0.5,0.34540461109518245,0.49370031884827725,0.0,0.0017152087284999574,0.0,0.0,0.0,0.0,0.0,0.0,0.0010041853368743172,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.5845323504613247,0.010296529342466115,0.01,0.01,0.0,0.0,0.08,0.0,0.0,1.0,0.978220945528587,0.06,0.08,0.18,0.0,0.0,0.0,0.6,0.0,0.4278060999648416,0.8520546167601917
0.0,1.0,0.3316850936492857,0.4986173682315254,0.0,0.0016839572266026726,0.0,0.002745339569631009,0.0,0.0,0.0,1.0,0.0010448366887735817,0.0,0.0,0.0009641062793033645,0.0,0.0,0.0,0.0,0.0,0.0,0.012095130156147278,0.01879409319862422,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.2053409736463097,0.0,1.0,0.77,0.02,0.0,0.0,0.0,0.0,0.01,0.5256971144636594,0.9979508163195024
0.0,0.5,0.34242162785750085,0.9077527005219862,0.0,0.0,0.0,0.001125120349820442,0.0,0.0012003545117578313,0.0,0.0,0.0017241915390450355,0.0,0.0,0.0011315993049833,0.0006001176658477444,0.0,0.0,0.0,0.0,0.0,0.0,0.005383798314549016,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.713725718372117,0.12168920138142683,0.98,0.04,0.0,0.0,0.01,0.01,0.0,1.0,0.4253919136316076,0.9975455232781351
0.001702964899020182,0.5,0.2960382472958794,0.9042664023064194,0.0003150959389791874,0.0017896781275758625,0.0,0.0004347707708444573,0.0,0.0,0.0,0.0,0.0030513230621505454,0.0,0.0,0.0,0.0014935445908685991,1.0,0.002,0.0,0.0,0.0,0.4946757804631966,0.0005022901561652765,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.3298147010790592,0.0028232343123762264,0.01,0.1,0.47,0.0,0.01,0.23,0.0,1.0,0.5235014741442607,0.9976817374454581
0.0,0.5,0.34069016695425786,0.8907724720085383,0.0,0.003875014955198987,0.0,0.0,0.0,0.0016337836736161988,0.0,0.0,0.001987779741743188,0.0,0.0,0.0016804270751539616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050238930579703946,0.0,0.99,0.0,0.0,0.99,0.08,0.01,1.0,0.9980357651127154,0.97,0.0,0.0,0.07,0.0,0.0,1.0,0.01,0.5263814866349547,0.9985925881846892
0.0,0.5,0.32828725912468787,0.5017926217622751,0.0,0.00019485740149240114,0.0,0.0,0.0,0.0,0.0,0.0,0.0017171527570564735,0.0,0.0,0.0016138696855683221,0.0,0.0,0.0,0.0,0.0,0.0,0.002266815396325466,0.0,0.0,0.98,0.0,0.0,0.1,0.0,0.0,0.9988928241073409,1.0,0.89,0.04,0.0,0.0,0.0,0.98,0.0,0.0,0.4314087710972687,0.8548462917868861
0.0022207607675733486,0.5,0.33826200686845403,0.903265907690708,1.7101721754028753e-05,0.0,0.0,0.0004276304415066165,0.0,0.0,0.0,0.0,0.001455041831080033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045047117256381396,0.027248534962478217,0.0,0.98,0.0,0.0,1.0,0.04,0.0,0.0,0.32087574985745976,0.0,0.07,0.01,0.03,0.0,0.0,0.0,0.0,0.5245301483981482,1.0
0.0,0.5,0.26945058843706754,0.49914276219961,0.0007982054276765659,0.0016889844607059564,0.0,1.0777794803580325e-05,0.0,0.0,0.0,1.0,0.0006639474176998192,0.0,0.0,0.0,0.000904515860854168,0.0,0.001,0.0,0.0,0.0,0.049601608084661644,0.0,0.01,0.0,0.0,0.0,1.0,0.06,0.0,1.0,0.0,0.05,0.07,1.0,0.0,0.01,0.0,0.01,1.0,0.42829578481727226,0.996728902959615
0.0,0.5,0.2903808621449256,0.891952112826462,0.0,0.0027488931178868805,0.0,9.914701323175096e-05,0.0,0.0,0.0,0.0,0.0029896422948538725,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.050483595513146344,1.0,0.0,0.0,0.0,0.14,0.03,0.0,1.0,0.08685804181747135,0.07,0.07,0.16,0.0,0.0,0.01,0.0,0.0,0.5241112368341203,1.0
0.0,0.5,0.32898525347075486,0.5067022070657742,0.0,0.0034068081410322656,0.0,0.0013531776897309702,0.0,0.19399126840369457,0.0,0.0,0.0012982153456603538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6283871857638501,0.0,0.01,0.0,0.0,0.0,0.02,0.03,0.0,0.021808851602601216,0.3533534451731605,0.78,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.42547938917497097,0.997057066458995
0.0,0.5,0.726339609183502,0.9005150659346314,0.003455932969837764,0.003179578764427082,0.0,0.0,0.0,0.0,0.0,0.0,0.0017971613355595862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016806613405057975,0.025300359694913614,0.01,1.0,0.0,0.09,1.0,0.04,0.91,0.20792025756022636,0.048124797209685266,0.0,0.03,0.01,0.0,0.01,0.0,0.0,0.01,0.4279863464617301,0.99886196228984
0.0,0.5,0.34563249350076375,0.9031824092257944,0.0016878511349615022,0.0,0.0,0.002851250541386079,0.0,0.0026148347087525223,0.0,1.0,0.0025211884837174113,0.0,0.0,0.0014202261182525307,0.0020607773436151773,0.0,0.001,0.0,0.0,0.0,0.006187974772481107,0.0005949702753691591,0.01,0.01,0.0,0.0,0.25,0.12,0.0,0.0,0.0,0.0,0.11,0.03,0.0,0.01,0.0,0.01,0.01,0.5277230272123838,0.9994085632044495
0.0,0.5,0.7669785163612588,0.8928986910242067,0.0,0.0020429489513041454,0.0,0.001932337191546273,0.0,0.0008861233798757729,0.0,0.0,0.0016944984458529845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011940404579134423,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.0,1.0,1.0,0.0,0.32,0.0,0.0,0.01,0.0,0.0,0.4710572136042108,0.9968679765666788
0.0006699306946414893,0.5,0.33431223400314664,0.508638953990389,0.0004509983549486222,0.00041994194537553074,0.0,0.001011525797569194,0.0,0.0028879035737475744,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.007418196902195353,1.0,0.0,0.0,0.0,0.0,0.09,0.06,0.0,1.0,0.6755012839157601,0.0,0.01,0.01,0.28,0.0,0.0,0.0,0.0,0.2680196281035134,0.9474430054006593
1.754742889303342e-05,0.5,0.34092304714170507,0.8978278507274308,0.0,0.0030218399661689653,0.0,0.0025334588226880446,0.0,0.009867092551975893,0.0,0.0,0.0019710457581661026,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.19519277371060462,0.0023491584658496475,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.04901498132443599,0.0,1.0,0.1,1.0,0.07,0.0,0.0,0.0,1.0,0.5221642560659302,0.9995563181108167
0.0005975285575803121,0.5,0.33946806111231664,0.8942725873301267,0.0,0.0017988374833096106,0.0,0.0,0.0,0.0003215450628237904,0.0,0.0,0.0037531689799629206,0.0,0.0,0.0002369400522277075,0.0009930607736843102,0.0,0.0,0.0,0.0,0.0,0.005347639430539032,0.010586353167437812,0.0,0.97,0.0,0.0,0.99,0.0,0.0,0.02786748315316198,0.9542577593780524,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.01,0.523378256744526,0.9959311885099977
0.0017587534756223612,0.5,0.7048101995163546,0.08565017741054433,0.00018823273689207133,0.001965239467082716,0.0,0.0,0.0,0.0,0.0,0.0,0.0032995446430069244,0.0,0.0,0.0,0.001467027057998993,0.0,0.0,0.0,0.0,0.0,0.04954270121340301,0.014253782113970897,1.0,0.0,0.0,0.0,0.23,0.0,0.15,1.0,0.04543891082595888,0.99,0.0,1.0,0.0,0.01,0.99,0.0,0.09,0.42876668965220494,0.8501720351249925
0.0,0.5,0.34367957749907835,0.907373807676487,0.0,0.0020926793835158468,0.0,0.0,0.0,5.108144621480765e-05,0.0,0.0,0.0019582507367854993,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.03478552975142659,0.0,0.0,0.0,0.0,0.28,0.0,0.0,1.0,1.0,0.8,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.4315148987804371,0.8544907403689411
0.0,0.5,0.7099403977551813,0.9068857588586305,0.0,0.0,0.0,0.000430483394861761,0.0,0.0,0.0,0.0,0.0029852138429759148,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0549256024387728,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03,0.71,0.02,0.97,0.0,0.0,1.0,0.43011695865002425,0.9971163405196746
0.0,1.0,0.34042474589661603,0.9083752049049796,0.0,0.002576708410639663,0.0,0.0031740013495856283,0.0,0.029587842952988795,0.0,0.0,0.00017373941283150746,0.0,0.0,0.0025242127086542885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004053012630491064,1.0,0.0,0.0,0.0,1.0,0.0,0.01,1.0,1.0,0.99,0.95,0.01,0.3,0.01,0.0,0.0,0.0,0.5265662433967438,0.9499186147690699
0.0,0.5,0.7182783574757607,0.9092880187759765,0.0,0.0,0.0,0.00027338856079180953,0.0,0.0009250315347753169,0.0,1.0,0.0031433628071726835,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0008532560141186411,0.0,0.99,0.0,0.0,0.46,0.0,0.0,0.9958497616451842,0.9190513189044934,0.99,0.0,0.0,0.08,0.0,0.01,0.0,0.01,0.4272696093777962,0.8502422239784544
